id,rol,victima_x,sexo,edad,fecha_fallecimiento,categoria_edad,n_victimas,fecha,anio,mes,dia,nombre_dia,laboral,hora_exacta,hora,categoria_hora,tipo_calle,calle,cruce,direccion_norm,comuna,latitud,longitud,participantes,victima_y,acusado
2019-0058,CONDUCTOR,MOTO,MASCULINO,39.0,2019-07-10,entre_20_y_40,1,2019-07-10,2019,7,10,miércoles,Laboral,09:20:00,9,mañana,AUTOPISTA,AUTOPISTA PERITO MORENO,,AUTOPISTA PERITO MORENO e IRIGOYEN,10,-34.63627822,-58.50622631,MOTO-PASAJEROS,MOTO,PASAJEROS
2019-0059,CONDUCTOR,MOTO,MASCULINO,30.0,2019-07-13,entre_20_y_40,1,2019-07-13,2019,7,13,sábado,No Laboral,22:35:00,22,tarde-noche,CALLE,15 DE NOVIEMBRE DE 1889,SANTIAGO DEL ESTERO,15 DE NOVIEMBRE DE 1889 y SANTIAGO DEL ESTERO,1,-34.63099197,-58.38410880,MOTO-PASAJEROS,MOTO,PASAJEROS
2019-0060,PEATON,PEATON,FEMENINO,78.0,2019-07-17,entre_60_y_80,1,2019-07-17,2019,7,17,miércoles,Laboral,11:20:00,11,mañana,AVENIDA,"ACOSTA, MARIANO AV.","FALCON, RAMON L.,CNEL.","ACOSTA, MARIANO AV. y FALCON, RAMON L.,CNEL.",10,-34.63504312,-58.48100602,PEATON-AUTO,PEATON,AUTO
2019-0061,PEATON,PEATON,FEMENINO,58.0,2019-07-17,entre_40_y_60,1,2019-07-17,2019,7,17,miércoles,Laboral,18:40:00,18,tarde-noche,CALLE,11 DE SEPTIEMBRE DE 1888,MENDOZA,11 DE SEPTIEMBRE DE 1888 y MENDOZA,13,-34.55781320,-58.45200171,PEATON-PASAJEROS,PEATON,PASAJEROS
2019-0062,PEATON,PEATON,FEMENINO,60.0,2019-08-02,entre_60_y_80,1,2019-08-01,2019,8,1,jueves,Laboral,23:00:00,23,tarde-noche,AVENIDA,"PINO, VIRREY DEL","CAMPOS, LUIS M. AV.","PINO, VIRREY DEL y CAMPOS, LUIS M. AV.",13,-34.56201105,-58.44462132,PEATON-PASAJEROS,PEATON,PASAJEROS
2019-0063,PASAJERO_ACOMPAÑANTE,MOTO,MASCULINO,0.0,2019-08-04,edad_desconocida,1,2019-08-04,2019,8,4,domingo,No Laboral,01:30:00,1,noche,AVENIDA,FOREST AV.,MAURE,FOREST AV. y MAURE,15,-34.58711712,-58.45220688,MOTO-PASAJEROS,MOTO,PASAJEROS
2019-0064,CONDUCTOR,MOTO,MASCULINO,20.0,2019-08-06,entre_20_y_40,1,2019-08-06,2019,8,6,martes,Laboral,03:15:00,3,noche,AVENIDA,BOYACA AV.,AVELLANEDA AV.,BOYACA AV. y AVELLANEDA AV.,7,-34.62245140,-58.45962210,MOTO-AUTO,MOTO,AUTO
2019-0065,PEATON,PEATON,FEMENINO,55.0,2019-08-09,entre_40_y_60,1,2019-08-08,2019,8,8,jueves,Laboral,16:45:00,16,tarde,CALLE,BARCO CENTENERA DEL,TILCARA,BARCO CENTENERA DEL y TILCARA,4,-34.65414867,-58.41970850,PEATON-PASAJEROS,PEATON,PASAJEROS
2019-0066,PEATON,PEATON,MASCULINO,40.0,2019-08-11,entre_40_y_60,1,2019-08-11,2019,8,11,domingo,No Laboral,21:15:00,21,tarde-noche,AVENIDA,RIESTRA AV.,BOLIVAR (NO OFICIAL),RIESTRA AV. y BOLIVAR (NO OFICIAL),7,-34.64938031,-58.44187596,PEATON-AUTO,PEATON,AUTO
2019-0067,CONDUCTOR,MOTO,MASCULINO,35.0,2019-08-14,entre_20_y_40,1,2019-08-14,2019,8,14,miércoles,Laboral,15:00:00,15,tarde,CALLE,"CASTRO, EMILIO",,"CASTRO, EMILIO 4706",10,-34.64276621,-58.49101637,MOTO-CARGAS,MOTO,CARGAS
2019-0068,CONDUCTOR,MOTO,MASCULINO,53.0,2019-08-14,entre_40_y_60,1,2019-08-14,2019,8,14,miércoles,Laboral,17:40:00,17,tarde,AVENIDA,27 DE FEBRERO AV.,,27 DE FEBRERO AV. 5600,8,-34.66256502,-58.42493829,MOTO-MOTO,MOTO,MOTO
2019-0069,CONDUCTOR,MOTO,MASCULINO,43.0,2019-08-17,entre_40_y_60,1,2019-08-17,2019,8,17,sábado,No Laboral,05:25:00,5,noche,AVENIDA,"GARAY, JUAN DE AV.",,"GARAY, JUAN DE AV. 2874",4,-34.62930162,-58.40489318,MOTO-AUTO,MOTO,AUTO
2019-0070,CONDUCTOR,MOTO,MASCULINO,25.0,2019-08-22,entre_20_y_40,1,2019-08-22,2019,8,22,jueves,Laboral,12:30:00,12,tarde,AVENIDA,"SCALABRINI ORTIZ, RAUL AV.",GORRITI,"SCALABRINI ORTIZ, RAUL AV. y GORRITI",14,-34.59217875,-58.42686680,MOTO-BICICLETA,MOTO,BICICLETA
2019-0071,PEATON,PEATON,MASCULINO,0.0,2019-08-27,edad_desconocida,1,2019-08-27,2019,8,27,martes,Laboral,11:30:00,11,mañana,AVENIDA,PRIMERA JUNTA,OLIVERA AV.,PRIMERA JUNTA y OLIVERA AV.,9,-34.65620398,-58.47961100,PEATON-CARGAS,PEATON,CARGAS
2019-0072,CONDUCTOR,AUTO,MASCULINO,22.0,2019-09-02,entre_20_y_40,1,2019-08-28,2019,8,28,miércoles,Laboral,06:20:00,6,mañana,AVENIDA,"ALBERDI, JUAN BAUTISTA AV.",AZUL,"ALBERDI, JUAN BAUTISTA AV. y AZUL",10,-34.63524207,-58.47439934,AUTO-AUTO,AUTO,AUTO
2019-0073,CONDUCTOR,AUTO,MASCULINO,29.0,2019-09-06,entre_20_y_40,1,2019-08-29,2019,8,29,jueves,Laboral,01:50:00,1,noche,AVENIDA,ALVAREZ THOMAS AV.,,ALVAREZ THOMAS AV. 1788,15,-34.57926018,-58.46711912,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO
2019-0074,CONDUCTOR,MOTO,MASCULINO,35.0,2019-08-29,entre_20_y_40,1,2019-08-29,2019,8,29,jueves,Laboral,09:00:00,9,mañana,AUTOPISTA,"LUGONES, LEOPOLDO AV.","PAZ, GRAL. AV.","LUGONES, LEOPOLDO AV. y PAZ, GRAL. AV.",13,-34.53465378,-58.46514781,MOTO-CARGAS,MOTO,CARGAS
2019-0075,CONDUCTOR,MOTO,MASCULINO,31.0,2019-08-30,entre_20_y_40,1,2019-08-30,2019,8,30,viernes,Laboral,23:20:00,23,tarde-noche,CALLE,SAN ANTONIO,LUJAN,SAN ANTONIO y LUJAN,4,-34.65584079,-58.37571078,MOTO-PASAJEROS,MOTO,PASAJEROS
2019-0076,CONDUCTOR,MOTO,FEMENINO,29.0,2019-09-05,entre_20_y_40,1,2019-09-05,2019,9,5,jueves,Laboral,18:00:00,18,tarde-noche,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI y DON PEDRO DE MENDOZA AV.,4,-34.65429986,-58.37157668,MOTO-CARGAS,MOTO,CARGAS
2019-0077,PEATON,PEATON,FEMENINO,28.0,2019-09-08,entre_20_y_40,1,2019-09-08,2019,9,8,domingo,No Laboral,03:40:00,3,noche,AVENIDA,"FIGUEROA ALCORTA, PRES. AV.",TAGLE,"FIGUEROA ALCORTA, PRES. AV. y TAGLE",14,-34.58070186,-58.39811256,PEATON-AUTO,PEATON,AUTO
2019-0078,PEATON,PEATON,FEMENINO,72.0,2019-09-15,entre_60_y_80,1,2019-09-12,2019,9,12,jueves,Laboral,08:25:00,8,mañana,AVENIDA,"EINSTEIN, ALBERTO","ALCORTA, AMANCIO AV.","EINSTEIN, ALBERTO y ALCORTA, AMANCIO AV.",4,-34.65417740,-58.41125934,PEATON-CARGAS,PEATON,CARGAS
2019-0079,CONDUCTOR,MOTO,MASCULINO,57.0,2019-09-17,entre_40_y_60,1,2019-09-17,2019,9,17,martes,Laboral,05:30:00,5,noche,CALLE,AGRELO,COLOMBRES,AGRELO y COLOMBRES,5,-34.61866836,-58.41822901,MOTO-PASAJEROS,MOTO,PASAJEROS
2019-0080,PEATON,PEATON,MASCULINO,76.0,2019-09-17,entre_60_y_80,1,2019-09-17,2019,9,17,martes,Laboral,18:40:00,18,tarde-noche,GRAL PAZ,CABILDO AV.,"PAZ, GRAL. AV.","CABILDO AV. y PAZ, GRAL. AV.",13,-34.53825652,-58.47617802,PEATON-MOTO,PEATON,MOTO
2019-0081,PEATON,PEATON,MASCULINO,67.0,2019-10-07,entre_60_y_80,1,2019-09-23,2019,9,23,lunes,Laboral,16:00:00,16,tarde,AVENIDA,ELCANO AV.,,ELCANO AV. 4300,15,-34.58623761,-58.46141281,PEATON-PASAJEROS,PEATON,PASAJEROS
2019-0082,CICLISTA,BICICLETA,MASCULINO,47.0,2019-09-25,entre_40_y_60,1,2019-09-25,2019,9,25,miércoles,Laboral,07:45:00,7,mañana,AVENIDA,"RABANAL, FRANCISCO, INTENDENTE AV.",,"RABANAL, FRANCISCO, INTENDENTE AV. 2428",8,-34.66119740,-58.42985146,BICICLETA-CARGAS,BICICLETA,CARGAS
2019-0083,CONDUCTOR,AUTO,MASCULINO,73.0,2019-09-26,entre_60_y_80,1,2019-09-26,2019,9,26,jueves,Laboral,08:00:00,8,mañana,CALLE,MONTE,CORVALAN,MONTE y CORVALAN,9,-34.65839090,-58.48457413,AUTO-AUTO,AUTO,AUTO
2019-0084,CICLISTA,BICICLETA,FEMENINO,40.0,2019-09-27,entre_40_y_60,1,2019-09-27,2019,9,27,viernes,Laboral,11:45:00,11,mañana,CALLE,TANDIL,LAFUENTE,TANDIL y LAFUENTE,7,-34.63628186,-58.46572884,BICICLETA-CARGAS,BICICLETA,CARGAS
2019-0085,CICLISTA,BICICLETA,MASCULINO,20.0,2019-10-09,entre_20_y_40,1,2019-10-09,2019,10,9,miércoles,Laboral,22:18:00,22,tarde-noche,CALLE,CARDOSO,BACACAY,CARDOSO y BACACAY,10,-34.63419130,-58.49261744,BICICLETA-TREN,BICICLETA,TREN
2019-0086,CONDUCTOR,MOTO,MASCULINO,29.0,2019-10-15,entre_20_y_40,1,2019-10-15,2019,10,15,martes,Laboral,14:10:00,14,tarde,AVENIDA,CORRIENTES AV.,,CORRIENTES AV. 6700,15,-34.58841560,-58.45283186,MOTO-PASAJEROS,MOTO,PASAJEROS
2019-0087,CONDUCTOR,MOTO,MASCULINO,41.0,2019-10-21,entre_40_y_60,1,2019-10-21,2019,10,21,lunes,Laboral,21:00:00,21,tarde-noche,AVENIDA,ALVAREZ THOMAS AV.,MENDOZA,ALVAREZ THOMAS AV. y MENDOZA,12,-34.57418656,-58.47973681,MOTO-MOTO,MOTO,MOTO
2019-0088,PEATON,PEATON,MASCULINO,27.0,2019-10-22,entre_20_y_40,1,2019-10-22,2019,10,22,martes,Laboral,20:00:00,20,tarde-noche,AVENIDA,"ALCORTA, AMANCIO AV.","BONAVENA, OSCAR NATALIO","ALCORTA, AMANCIO AV. y BONAVENA, OSCAR NATALIO",4,-34.65076549,-58.40623949,PEATON-PASAJEROS,PEATON,PASAJEROS
2019-0089,PEATON,PEATON,FEMENINO,92.0,2019-10-23,mas_de_80,1,2019-10-23,2019,10,23,miércoles,Laboral,15:45:00,15,tarde,AVENIDA,"BROWN, ALTE. AV.","BLANES, JUAN MANUEL","BROWN, ALTE. AV. y BLANES, JUAN MANUEL",4,-34.63107887,-58.36244648,PEATON-CARGAS,PEATON,CARGAS
2019-0090,PEATON,PEATON,MASCULINO,67.0,2019-10-26,entre_60_y_80,1,2019-10-24,2019,10,24,jueves,Laboral,18:26:00,18,tarde-noche,AVENIDA,"ALBERDI, JUAN BAUTISTA AV.",,"ALBERDI, JUAN BAUTISTA AV. 5455",9,-34.64868027,-58.49962423,PEATON-MOTO,PEATON,MOTO
2019-0091,PEATON,PEATON,MASCULINO,35.0,2019-11-01,entre_20_y_40,1,2019-11-01,2019,11,1,viernes,Laboral,20:50:00,20,tarde-noche,AVENIDA,"JUSTO, JUAN B. AV.",CAMARGO,"JUSTO, JUAN B. AV. y CAMARGO",15,-34.59559816,-58.44551437,PEATON-PASAJEROS,PEATON,PASAJEROS
2019-0092,PEATON,PEATON,MASCULINO,37.0,2019-11-03,entre_20_y_40,1,2019-11-03,2019,11,3,domingo,No Laboral,10:30:00,10,mañana,CALLE,"BRIN, MINISTRO",SUAREZ,"BRIN, MINISTRO y SUAREZ",4,-34.63420319,-58.35608181,PEATON-PASAJEROS,PEATON,PASAJEROS
2019-0093,CICLISTA,BICICLETA,MASCULINO,16.0,2019-11-13,entre_0_y_20,1,2019-11-13,2019,11,13,miércoles,Laboral,11:50:00,11,mañana,AVENIDA,NIZA,"JUSTO, JUAN B. AV.","NIZA y JUSTO, JUAN B. AV.",11,-34.60907662,-58.46483679,BICICLETA-OTRO,BICICLETA,OTRO
2019-0094,PASAJERO_ACOMPAÑANTE,MOTO,FEMENINO,0.0,2019-11-18,edad_desconocida,1,2019-11-18,2019,11,18,lunes,Laboral,14:00:00,14,tarde,CALLE,CAMARGO,SERRANO,CAMARGO y SERRANO,15,-34.59724326,-58.44368628,MOTO-OTRO,MOTO,OTRO
2019-0095,CONDUCTOR,MOTO,MASCULINO,0.0,2019-11-20,edad_desconocida,1,2019-11-20,2019,11,20,miércoles,Laboral,15:30:00,15,tarde,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI y CASEROS AV.,1,-34.62907067,-58.37864583,MOTO-CARGAS,MOTO,CARGAS
2019-0096,PEATON,PEATON,MASCULINO,73.0,2019-11-22,entre_60_y_80,1,2019-11-22,2019,11,22,viernes,Laboral,19:33:00,19,tarde-noche,AVENIDA,CASEROS AV.,PIEDRAS,CASEROS AV. y PIEDRAS,1,-34.62726382,-58.37560352,PEATON-PASAJEROS,PEATON,PASAJEROS
2019-0097,PASAJERO_ACOMPAÑANTE,MOTO,FEMENINO,23.0,2019-11-25,entre_20_y_40,1,2019-11-25,2019,11,25,lunes,Laboral,08:50:00,8,mañana,AUTOPISTA,AUTOPISTA PERITO MORENO,,AUTOPISTA PERITO MORENO KM. 5.6,9,-34.64815069,-58.47721439,MULTIPLE,MOTO,MULTIPLE
2019-0098,PASAJERO_ACOMPAÑANTE,PASAJEROS,FEMENINO,61.0,2019-11-29,entre_60_y_80,1,2019-11-25,2019,11,25,lunes,Laboral,14:00:00,14,tarde,AVENIDA,GUZMAN,,GUZMAN 365,15,-34.58984288,-58.45134029,PASAJEROS-PASAJEROS,PASAJEROS,PASAJEROS
2019-0100,CONDUCTOR,MOTO,MASCULINO,38.0,2019-12-18,entre_20_y_40,1,2019-12-05,2019,12,5,jueves,Laboral,17:30:00,17,tarde,AVENIDA,DE LOS CONSTITUYENTES AV.,,DE LOS CONSTITUYENTES AV. 4300,12,-34.58368803,-58.49040794,MOTO-AUTO,MOTO,AUTO
2019-0101,CONDUCTOR,MOTO,MASCULINO,25.0,2019-12-17,entre_20_y_40,1,2019-12-17,2019,12,17,martes,Laboral,04:20:00,4,noche,AVENIDA,"MORENO, PERITO AV.",TILCARA AV.,"MORENO, PERITO AV. y TILCARA AV.",4,-34.64991178,-58.42102679,MOTO-MOTO,MOTO,MOTO
2019-0102,CONDUCTOR,MOTO,MASCULINO,18.0,2019-12-18,entre_0_y_20,1,2019-12-17,2019,12,17,martes,Laboral,14:30:00,14,tarde,CALLE,IBARROLA,"GORDILLO, TIMOTEO","IBARROLA y GORDILLO, TIMOTEO",9,-34.64143926,-58.52219407,MOTO-AUTO,MOTO,AUTO
2019-0103,CONDUCTOR,MOTO,MASCULINO,24.0,2019-12-18,entre_20_y_40,1,2019-12-18,2019,12,18,miércoles,Laboral,21:00:00,21,tarde-noche,GRAL PAZ,"PAZ, GRAL. AV.",GRIVEO,"PAZ, GRAL. AV. y GRIVEO",11,-34.59471640,-58.52169422,MOTO-MOTO,MOTO,MOTO
2019-0104,PASAJERO_ACOMPAÑANTE,MOTO,FEMENINO,23.0,2019-12-22,entre_20_y_40,1,2019-12-21,2019,12,21,sábado,No Laboral,04:25:00,4,noche,AVENIDA,RIVADAVIA AV.,PERGAMINO,RIVADAVIA AV. y PERGAMINO,10,-34.63206174,-58.47460416,MOTO-AUTO,MOTO,AUTO
2020-0001,PEATON,PEATON,FEMENINO,87.0,2020-01-04,mas_de_80,1,2020-01-04,2020,1,4,sábado,No Laboral,10:40:00,10,mañana,CALLE,URIARTE,LOYOLA,URIARTE y LOYOLA,15,-34.59213355,-58.43910409,PEATON-AUTO,PEATON,AUTO
2020-0002,CONDUCTOR,MOTO,MASCULINO,36.0,2020-01-07,entre_20_y_40,1,2020-01-05,2020,1,5,domingo,No Laboral,20:00:00,20,tarde-noche,AVENIDA,SARAZA,VARELA AV.,SARAZA y VARELA AV.,7,-34.64646409,-58.45019436,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO
2020-0003,PEATON,PEATON,MASCULINO,44.0,2020-01-11,entre_40_y_60,1,2020-01-11,2020,1,11,sábado,No Laboral,06:00:00,6,mañana,AVENIDA,RIVADAVIA AV.,COMBATE DE LOS POZOS,RIVADAVIA AV. y COMBATE DE LOS POZOS,3,-34.60927582,-58.39337644,PEATON-AUTO,PEATON,AUTO
2020-0004,PEATON,PEATON,MASCULINO,82.0,2020-01-15,mas_de_80,1,2020-01-14,2020,1,14,martes,Laboral,21:40:00,21,tarde-noche,AVENIDA,RODRIGUEZ PE?A,RIVADAVIA AV.,RODRIGUEZ PEÃ‘A y RIVADAVIA AV.,1,-34.60919284,-58.39055614,PEATON-PASAJEROS,PEATON,PASAJEROS
2020-0005,CONDUCTOR,MOTO,MASCULINO,25.0,2020-02-10,entre_20_y_40,1,2020-01-14,2020,1,14,martes,Laboral,06:00:00,6,mañana,AVENIDA,24 DE NOVIEMBRE,SAN JUAN AV.,24 DE NOVIEMBRE y SAN JUAN AV.,3,-34.62477021,-58.41036975,MOTO-PASAJEROS,MOTO,PASAJEROS
2020-0006,CONDUCTOR,MOTO,MASCULINO,23.0,2020-01-20,entre_20_y_40,1,2020-01-20,2020,1,20,lunes,Laboral,12:55:00,12,tarde,AVENIDA,LAFUENTE AV.,,LAFUENTE AV. 2250,8,-34.65412546,-58.44925765,MOTO-CARGAS,MOTO,CARGAS
2020-0007,PEATON,PEATON,MASCULINO,52.0,2020-01-27,entre_40_y_60,1,2020-01-27,2020,1,27,lunes,Laboral,00:37:00,0,noche,CALLE,CHILE,LIMA,CHILE y LIMA,1,-34.61648696,-58.38156850,PEATON-MOTO,PEATON,MOTO
2020-0008,CONDUCTOR,MOTO,MASCULINO,49.0,2020-01-30,entre_40_y_60,1,2020-01-30,2020,1,30,jueves,Laboral,07:10:00,7,mañana,AVENIDA,CORDOBA AV.,"JAURES, JEAN","CORDOBA AV. y JAURES, JEAN",2,-34.59804521,-58.40662899,MOTO-CARGAS,MOTO,CARGAS
2020-0009,PEATON,PEATON,MASCULINO,48.0,2020-02-05,entre_40_y_60,1,2020-02-04,2020,2,4,martes,Laboral,14:50:00,14,tarde,CALLE,"PERON, JUAN DOMINGO, TTE. GENERAL","SALGUERO, JERONIMO","PERON, JUAN DOMINGO, TTE. GENERAL y SALGUERO, JERONIMO",5,-34.60600850,-58.41985649,PEATON-AUTO,PEATON,AUTO
2020-0010,CONDUCTOR,MOTO,MASCULINO,0.0,2020-02-08,edad_desconocida,1,2020-02-08,2020,2,8,sábado,No Laboral,05:45:00,5,noche,AVENIDA,9 DE JULIO AV.,SAN JUAN AV.,9 DE JULIO AV. y SAN JUAN AV.,1,-34.62214953,-58.38099833,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO
2020-0011,CONDUCTOR,MOTO,MASCULINO,31.0,2020-02-12,entre_20_y_40,1,2020-02-12,2020,2,12,miércoles,Laboral,11:29:00,11,mañana,CALLE,COLOMBRES,,COLOMBRES 466,5,-34.61823178,-58.41803309,MOTO-CARGAS,MOTO,CARGAS
2020-0012,PEATON,PEATON,FEMENINO,66.0,2020-02-18,entre_60_y_80,1,2020-02-18,2020,2,18,martes,Laboral,21:00:00,21,tarde-noche,CALLE,MEXICO,,MEXICO 2860,3,-34.61783553,-58.40604003,PEATON-MOTO,PEATON,MOTO
2020-0013,PEATON,PEATON,FEMENINO,58.0,2020-03-03,entre_40_y_60,1,2020-02-20,2020,2,20,jueves,Laboral,12:00:00,12,tarde,AVENIDA,COMBATIENTES DE MALVINAS AV.,TRIUNVIRATO AV.,COMBATIENTES DE MALVINAS AV. y TRIUNVIRATO AV.,15,-34.57994061,-58.47549929,PEATON-MOTO,PEATON,MOTO
2020-0014,CONDUCTOR,MOTO,MASCULINO,0.0,2020-02-27,edad_desconocida,1,2020-02-27,2020,2,27,jueves,Laboral,02:14:00,2,noche,CALLE,BERMUDEZ,NOGOYA,BERMUDEZ y NOGOYA,11,-34.61600366,-58.51398484,MOTO-PASAJEROS,MOTO,PASAJEROS
2020-0015,CONDUCTOR,MOTO,MASCULINO,29.0,2020-02-28,entre_20_y_40,1,2020-02-28,2020,2,28,viernes,Laboral,14:30:00,14,tarde,AVENIDA,BRASIL AV.,PASEO COLON AV.,BRASIL AV. y PASEO COLON AV.,1,-34.62519403,-58.36797542,MOTO-PASAJEROS,MOTO,PASAJEROS
2020-0016,PEATON,PEATON,MASCULINO,68.0,2020-03-09,entre_60_y_80,1,2020-02-29,2020,2,29,sábado,No Laboral,13:00:00,13,tarde,AVENIDA,"ALEM, LEANDRO N. AV.",,"ALEM, LEANDRO N. AV. 770",1,-34.59879316,-58.37133616,PEATON-PASAJEROS,PEATON,PASAJEROS
2020-0017,PEATON,PEATON,MASCULINO,0.0,2020-03-05,edad_desconocida,1,2020-03-05,2020,3,5,jueves,Laboral,23:00:00,23,tarde-noche,AVENIDA,BELGRANO AV.,RINCON,BELGRANO AV. y RINCON,3,-34.61413568,-58.39613805,PEATON-AUTO,PEATON,AUTO
2020-0018,CONDUCTOR,MOTO,MASCULINO,31.0,2020-03-09,entre_20_y_40,1,2020-03-09,2020,3,9,lunes,Laboral,14:00:00,14,tarde,AVENIDA,"UDAONDO, GUILLERMO AV.",,"UDAONDO, GUILLERMO AV. 901",13,-34.54200276,-58.44903073,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO
2020-0019,PEATON,PEATON,FEMENINO,80.0,2020-03-10,mas_de_80,1,2020-03-10,2020,3,10,martes,Laboral,21:00:00,21,tarde-noche,CALLE,CONSTITUCION,CASTRO,CONSTITUCION y CASTRO,5,-34.62846670,-58.41972364,PEATON-AUTO,PEATON,AUTO
2020-0020,PEATON,PEATON,FEMENINO,74.0,2020-03-17,entre_60_y_80,1,2020-03-13,2020,3,13,viernes,Laboral,17:30:00,17,tarde,AVENIDA,PUEYRREDON AV.,"GOMEZ, VALENTIN","PUEYRREDON AV. y GOMEZ, VALENTIN",3,-34.60557123,-58.40571596,PEATON-MOTO,PEATON,MOTO
2020-0021,PEATON,PEATON,FEMENINO,87.0,2020-03-14,mas_de_80,1,2020-03-14,2020,3,14,sábado,No Laboral,16:50:00,16,tarde,CALLE,"BRAVO, MARIO",,"BRAVO, MARIO 1279",2,-34.59488319,-58.41451590,PEATON-AUTO,PEATON,AUTO
2020-0022,PASAJERO_ACOMPAÑANTE,AUTO,MASCULINO,44.0,2020-04-07,entre_40_y_60,1,2020-04-07,2020,4,7,martes,Laboral,06:15:00,6,mañana,AUTOPISTA,AUTOPISTA DELLEPIANE LUIS TTE. GRAL.,ESCALADA AV.,AUTOPISTA DELLEPIANE LUIS TTE. GRAL. y ESCALADA AV.,9,-34.66245085,-58.47297505,AUTO-CARGAS,AUTO,CARGAS
2020-0023,CONDUCTOR,AUTO,MASCULINO,44.0,2020-05-03,entre_40_y_60,1,2020-04-09,2020,4,9,jueves,Laboral,18:42:00,18,tarde-noche,AVENIDA,"ARAOZ DE LAMADRID, GREGORIO, GRAL.","BROWN, ALTE. AV.","ARAOZ DE LAMADRID, GREGORIO, GRAL. y BROWN, ALTE. AV.",4,-34.63695178,-58.35791192,AUTO-CARGAS,AUTO,CARGAS
2020-0024,CONDUCTOR,AUTO,MASCULINO,53.0,2020-04-24,entre_40_y_60,1,2020-04-24,2020,4,24,viernes,Laboral,07:58:00,7,mañana,CALLE,MURGUIONDO,,MURGUIONDO 1339,9,-34.65177305,-58.50801713,AUTO-AUTO,AUTO,AUTO
2020-0025,PEATON,PEATON,MASCULINO,0.0,2020-05-12,edad_desconocida,1,2020-05-12,2020,5,12,martes,Laboral,05:35:00,5,noche,AVENIDA,RIVADAVIA AV.,,RIVADAVIA AV. 2551,3,-34.60975108,-58.40258477,PEATON-AUTO,PEATON,AUTO
2020-0026,CONDUCTOR,MOTO,MASCULINO,28.0,2020-05-17,entre_20_y_40,1,2020-05-17,2020,5,17,domingo,No Laboral,06:40:00,6,mañana,AUTOPISTA,"LUGONES, LEOPOLDO AV.",,"LUGONES, LEOPOLDO AV. KM 6,1",14,.,.,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO
2020-0027,PEATON,PEATON,MASCULINO,76.0,2020-05-18,entre_60_y_80,1,2020-05-18,2020,5,18,lunes,Laboral,08:00:00,8,mañana,AVENIDA,"DELLEPIANE, LUIS, TTE. GRAL.",MONTIEL,"DELLEPIANE, LUIS, TTE. GRAL. y MONTIEL",8,-34.68454456,-58.48267426,PEATON-CARGAS,PEATON,CARGAS
2020-0028,PEATON,PEATON,MASCULINO,91.0,2020-05-23,mas_de_80,1,2020-05-19,2020,5,19,martes,Laboral,10:00:00,10,mañana,AVENIDA,"SCALABRINI ORTIZ, RAUL AV.",WARNES AV.,"SCALABRINI ORTIZ, RAUL AV. y WARNES AV.",15,-34.60221948,-58.44248936,PEATON-PASAJEROS,PEATON,PASAJEROS
2020-0029,PEATON,PEATON,MASCULINO,80.0,2020-06-12,mas_de_80,1,2020-06-10,2020,6,10,miércoles,Laboral,14:00:00,14,tarde,GRAL PAZ,"PAZ, GRAL. AV.","ROFFO, ANGEL H., DR.","PAZ, GRAL. AV. y ROFFO, ANGEL H., DR.",9,-34.63886726,-58.52909134,PEATON-PASAJEROS,PEATON,PASAJEROS
2020-0030,CONDUCTOR,MOTO,MASCULINO,40.0,2020-06-16,entre_40_y_60,1,2020-06-16,2020,6,16,martes,Laboral,15:00:00,15,tarde,AVENIDA,SAN MARTIN AV.,,SAN MARTIN AV. 1550,6,-34.60646580,-58.45158942,MULTIPLE,MOTO,MULTIPLE
2020-0031,CONDUCTOR,MOTO,MASCULINO,29.0,2020-06-30,entre_20_y_40,1,2020-06-30,2020,6,30,martes,Laboral,08:00:00,8,mañana,AVENIDA,"GARZON, EUGENIO, GRAL. AV.",LARRAYA,"GARZON, EUGENIO, GRAL. AV. y LARRAYA",9,-34.65788529,-58.49344309,MOTO-CARGAS,MOTO,CARGAS
2020-0032,CONDUCTOR,MOTO,MASCULINO,21.0,2020-07-10,entre_20_y_40,1,2020-07-10,2020,7,10,viernes,Laboral,23:00:00,23,tarde-noche,AVENIDA,CORRIENTES AV.,SERRANO,CORRIENTES AV. y SERRANO,15,-34.59635137,-58.44259166,MOTO-AUTO,MOTO,AUTO
2020-0033,CONDUCTOR,AUTO,MASCULINO,32.0,2020-07-19,entre_20_y_40,1,2020-07-19,2020,7,19,domingo,No Laboral,06:25:00,6,mañana,GRAL PAZ,"PAZ, GRAL. AV.",DEL LIBERTADOR AV.,"PAZ, GRAL. AV. y DEL LIBERTADOR AV.",13,-34.53476874,-58.46743471,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO
